yelenId;year;seasonStart;seasonEnd;indexType;locationNanoId;region;province;department;city;beneficiarySex;subscriptionDate;premium;sumInsured;triggerSevere;payoutSevere;triggerMedium;payoutMedium;triggerLow;payoutLow;indexReferenceValue;indexEndOfSeasonValue;indexRatio;payoutEstimated
QF104501;2023;Decade 13;Decade 32;WRSI Sorgho;jxmbyupsh1rv;Centre Nord;Sanmatenga;KAYA;;F;;12600;100000;0.7;100000;0.8;25000;0.9;10000;71.9726254617404;55.671585542935;0.7735105560728669;25000
QF104502;2023;Decade 13;Decade 32;WRSI Sorgho;jxmbyupsh1rv;Centre Nord;Sanmatenga;KAYA;;F;;12600;100000;0.7;100000;0.8;25000;0.9;10000;71.9726254617404;55.671585542935;0.7735105560728669;25000
QF104503;2023;Decade 13;Decade 32;WRSI Sorgho;jxmbyupsh1rv;Centre Nord;Sanmatenga;KAYA;;M;;12600;100000;0.7;100000;0.8;25000;0.9;10000;71.9726254617404;55.671585542935;0.7735105560728669;25000
QF104504;2023;Decade 13;Decade 32;WRSI Sorgho;jxmbyupsh1rv;Centre Nord;Sanmatenga;KAYA;;M;;12600;100000;0.7;100000;0.8;25000;0.9;10000;71.9726254617404;55.671585542935;0.7735105560728669;25000
QF104505;2023;Decade 13;Decade 32;WRSI Sorgho;jxmbyupsh1rv;Centre Nord;Sanmatenga;KAYA;;F;;12600;100000;0.7;100000;0.8;25000;0.9;10000;71.9726254617404;55.671585542935;0.7735105560728669;25000
QF104506;2023;Decade 13;Decade 32;WRSI Sorgho;jxmbyupsh1rv;Centre Nord;Sanmatenga;KAYA;;F;;12600;100000;0.7;100000;0.8;25000;0.9;10000;71.9726254617404;55.671585542935;0.7735105560728669;25000
QF104507;2023;Decade 13;Decade 32;WRSI Sorgho;jxmbyupsh1rv;Centre Nord;Sanmatenga;KAYA;;F;;12600;100000;0.7;100000;0.8;25000;0.9;10000;71.9726254617404;55.671585542935;0.7735105560728669;25000
QF104508;2023;Decade 13;Decade 32;WRSI Sorgho;jxmbyupsh1rv;Centre Nord;Sanmatenga;KAYA;;M;;12600;100000;0.7;100000;0.8;25000;0.9;10000;71.9726254617404;55.671585542935;0.7735105560728669;25000
QF104509;2023;Decade 13;Decade 32;WRSI Sorgho;jxmbyupsh1rv;Centre Nord;Sanmatenga;KAYA;;F;;12600;100000;0.7;100000;0.8;25000;0.9;10000;71.9726254617404;55.671585542935;0.7735105560728669;25000
QF104510;2023;Decade 13;Decade 32;WRSI Sorgho;jxmbyupsh1rv;Centre Nord;Sanmatenga;KAYA;;M;;12600;100000;0.7;100000;0.8;25000;0.9;10000;71.9726254617404;55.671585542935;0.7735105560728669;25000
QF104511;2023;Decade 13;Decade 32;WRSI Sorgho;jxmbyupsh1rv;Centre Nord;Sanmatenga;KAYA;;M;;12600;100000;0.7;100000;0.8;25000;0.9;10000;71.9726254617404;55.671585542935;0.7735105560728669;25000
QF104512;2023;Decade 13;Decade 32;WRSI Sorgho;jxmbyupsh1rv;Centre Nord;Sanmatenga;KAYA;;M;;12600;100000;0.7;100000;0.8;25000;0.9;10000;71.9726254617404;55.671585542935;0.7735105560728669;25000
QF104513;2023;Decade 13;Decade 32;WRSI Sorgho;jxmbyupsh1rv;Centre Nord;Sanmatenga;KAYA;;F;;12600;100000;0.7;100000;0.8;25000;0.9;10000;71.9726254617404;55.671585542935;0.7735105560728669;25000
QF104514;2023;Decade 13;Decade 32;WRSI Sorgho;jxmbyupsh1rv;Centre Nord;Sanmatenga;KAYA;;M;;12600;100000;0.7;100000;0.8;25000;0.9;10000;71.9726254617404;55.671585542935;0.7735105560728669;25000
QF104515;2023;Decade 13;Decade 32;WRSI Sorgho;jxmbyupsh1rv;Centre Nord;Sanmatenga;KAYA;;F;;12600;100000;0.7;100000;0.8;25000;0.9;10000;71.9726254617404;55.671585542935;0.7735105560728669;25000
QF104516;2023;Decade 13;Decade 32;WRSI Sorgho;jxmbyupsh1rv;Centre Nord;Sanmatenga;KAYA;;F;;12600;100000;0.7;100000;0.8;25000;0.9;10000;71.9726254617404;55.671585542935;0.7735105560728669;25000
QF104517;2023;Decade 13;Decade 32;WRSI Sorgho;jxmbyupsh1rv;Centre Nord;Sanmatenga;KAYA;;F;;12600;100000;0.7;100000;0.8;25000;0.9;10000;71.9726254617404;55.671585542935;0.7735105560728669;25000
QF104518;2023;Decade 13;Decade 32;WRSI Sorgho;jxmbyupsh1rv;Centre Nord;Sanmatenga;KAYA;;F;;12600;100000;0.7;100000;0.8;25000;0.9;10000;71.9726254617404;55.671585542935;0.7735105560728669;25000
QF104519;2023;Decade 13;Decade 32;WRSI Sorgho;jxmbyupsh1rv;Centre Nord;Sanmatenga;KAYA;;F;;12600;100000;0.7;100000;0.8;25000;0.9;10000;71.9726254617404;55.671585542935;0.7735105560728669;25000
QF104520;2023;Decade 13;Decade 32;WRSI Sorgho;jxmbyupsh1rv;Centre Nord;Sanmatenga;KAYA;;F;;12600;100000;0.7;100000;0.8;25000;0.9;10000;71.9726254617404;55.671585542935;0.7735105560728669;25000
QF104521;2023;Decade 13;Decade 32;WRSI Sorgho;jxmbyupsh1rv;Centre Nord;Sanmatenga;KAYA;;M;;12600;100000;0.7;100000;0.8;25000;0.9;10000;71.9726254617404;55.671585542935;0.7735105560728669;25000
QF104522;2023;Decade 13;Decade 32;WRSI Sorgho;jxmbyupsh1rv;Centre Nord;Sanmatenga;KAYA;;F;;12600;100000;0.7;100000;0.8;25000;0.9;10000;71.9726254617404;55.671585542935;0.7735105560728669;25000
QF104523;2023;Decade 13;Decade 32;WRSI Sorgho;jxmbyupsh1rv;Centre Nord;Sanmatenga;KAYA;;F;;12600;100000;0.7;100000;0.8;25000;0.9;10000;71.9726254617404;55.671585542935;0.7735105560728669;25000
QF104524;2023;Decade 13;Decade 32;WRSI Sorgho;jxmbyupsh1rv;Centre Nord;Sanmatenga;KAYA;;F;;12600;100000;0.7;100000;0.8;25000;0.9;10000;71.9726254617404;55.671585542935;0.7735105560728669;25000
QF104525;2023;Decade 13;Decade 32;WRSI Sorgho;jxmbyupsh1rv;Centre Nord;Sanmatenga;KAYA;;M;;12600;100000;0.7;100000;0.8;25000;0.9;10000;71.9726254617404;55.671585542935;0.7735105560728669;25000
QF104526;2023;Decade 13;Decade 32;WRSI Sorgho;jxmbyupsh1rv;Centre Nord;Sanmatenga;KAYA;;M;;12600;100000;0.7;100000;0.8;25000;0.9;10000;71.9726254617404;55.671585542935;0.7735105560728669;25000
QF104527;2023;Decade 13;Decade 32;WRSI Sorgho;jxmbyupsh1rv;Centre Nord;Sanmatenga;KAYA;;F;;12600;100000;0.7;100000;0.8;25000;0.9;10000;71.9726254617404;55.671585542935;0.7735105560728669;25000
QF104528;2023;Decade 13;Decade 32;WRSI Sorgho;jxmbyupsh1rv;Centre Nord;Sanmatenga;KAYA;;F;;12600;100000;0.7;100000;0.8;25000;0.9;10000;71.9726254617404;55.671585542935;0.7735105560728669;25000
QF104529;2023;Decade 13;Decade 32;WRSI Sorgho;jxmbyupsh1rv;Centre Nord;Sanmatenga;KAYA;;M;;12600;100000;0.7;100000;0.8;25000;0.9;10000;71.9726254617404;55.671585542935;0.7735105560728669;25000
QF104530;2023;Decade 13;Decade 32;WRSI Sorgho;jxmbyupsh1rv;Centre Nord;Sanmatenga;KAYA;;F;;12600;100000;0.7;100000;0.8;25000;0.9;10000;71.9726254617404;55.671585542935;0.7735105560728669;25000
QF104531;2023;Decade 13;Decade 32;WRSI Sorgho;jxmbyupsh1rv;Centre Nord;Sanmatenga;KAYA;;M;;12600;100000;0.7;100000;0.8;25000;0.9;10000;71.9726254617404;55.671585542935;0.7735105560728669;25000
QF104532;2023;Decade 13;Decade 32;WRSI Sorgho;jxmbyupsh1rv;Centre Nord;Sanmatenga;KAYA;;F;;12600;100000;0.7;100000;0.8;25000;0.9;10000;71.9726254617404;55.671585542935;0.7735105560728669;25000
QF104533;2023;Decade 13;Decade 32;WRSI Sorgho;jxmbyupsh1rv;Centre Nord;Sanmatenga;KAYA;;M;;12600;100000;0.7;100000;0.8;25000;0.9;10000;71.9726254617404;55.671585542935;0.7735105560728669;25000
QF104534;2023;Decade 13;Decade 32;WRSI Sorgho;jxmbyupsh1rv;Centre Nord;Sanmatenga;KAYA;;F;;12600;100000;0.7;100000;0.8;25000;0.9;10000;71.9726254617404;55.671585542935;0.7735105560728669;25000
QF104535;2023;Decade 13;Decade 32;WRSI Sorgho;jxmbyupsh1rv;Centre Nord;Sanmatenga;KAYA;;F;;12600;100000;0.7;100000;0.8;25000;0.9;10000;71.9726254617404;55.671585542935;0.7735105560728669;25000
QF104536;2023;Decade 13;Decade 32;WRSI Sorgho;jxmbyupsh1rv;Centre Nord;Sanmatenga;KAYA;;M;;12600;100000;0.7;100000;0.8;25000;0.9;10000;71.9726254617404;55.671585542935;0.7735105560728669;25000
QF104537;2023;Decade 13;Decade 32;WRSI Sorgho;jxmbyupsh1rv;Centre Nord;Sanmatenga;KAYA;;F;;12600;100000;0.7;100000;0.8;25000;0.9;10000;71.9726254617404;55.671585542935;0.7735105560728669;25000
QF104538;2023;Decade 13;Decade 32;WRSI Sorgho;jxmbyupsh1rv;Centre Nord;Sanmatenga;KAYA;;F;;12600;100000;0.7;100000;0.8;25000;0.9;10000;71.9726254617404;55.671585542935;0.7735105560728669;25000
QF104539;2023;Decade 13;Decade 32;WRSI Sorgho;jxmbyupsh1rv;Centre Nord;Sanmatenga;KAYA;;M;;12600;100000;0.7;100000;0.8;25000;0.9;10000;71.9726254617404;55.671585542935;0.7735105560728669;25000
QF104540;2023;Decade 13;Decade 32;WRSI Sorgho;jxmbyupsh1rv;Centre Nord;Sanmatenga;KAYA;;M;;12600;100000;0.7;100000;0.8;25000;0.9;10000;71.9726254617404;55.671585542935;0.7735105560728669;25000
QF104541;2023;Decade 13;Decade 32;WRSI Sorgho;jxmbyupsh1rv;Centre Nord;Sanmatenga;KAYA;;F;;12600;100000;0.7;100000;0.8;25000;0.9;10000;71.9726254617404;55.671585542935;0.7735105560728669;25000
QF104542;2023;Decade 13;Decade 32;WRSI Sorgho;jxmbyupsh1rv;Centre Nord;Sanmatenga;KAYA;;F;;12600;100000;0.7;100000;0.8;25000;0.9;10000;71.9726254617404;55.671585542935;0.7735105560728669;25000
QF104543;2023;Decade 13;Decade 32;WRSI Sorgho;jxmbyupsh1rv;Centre Nord;Sanmatenga;KAYA;;F;;12600;100000;0.7;100000;0.8;25000;0.9;10000;71.9726254617404;55.671585542935;0.7735105560728669;25000
QF104544;2023;Decade 13;Decade 32;WRSI Sorgho;jxmbyupsh1rv;Centre Nord;Sanmatenga;KAYA;;M;;12600;100000;0.7;100000;0.8;25000;0.9;10000;71.9726254617404;55.671585542935;0.7735105560728669;25000
QF104545;2023;Decade 13;Decade 32;WRSI Sorgho;jxmbyupsh1rv;Centre Nord;Sanmatenga;KAYA;;M;;12600;100000;0.7;100000;0.8;25000;0.9;10000;71.9726254617404;55.671585542935;0.7735105560728669;25000
QF104546;2023;Decade 13;Decade 32;WRSI Sorgho;jxmbyupsh1rv;Centre Nord;Sanmatenga;KAYA;;M;;12600;100000;0.7;100000;0.8;25000;0.9;10000;71.9726254617404;55.671585542935;0.7735105560728669;25000
QF104547;2023;Decade 13;Decade 32;WRSI Sorgho;jxmbyupsh1rv;Centre Nord;Sanmatenga;KAYA;;M;;12600;100000;0.7;100000;0.8;25000;0.9;10000;71.9726254617404;55.671585542935;0.7735105560728669;25000
QF104548;2023;Decade 13;Decade 32;WRSI Sorgho;jxmbyupsh1rv;Centre Nord;Sanmatenga;KAYA;;M;;12600;100000;0.7;100000;0.8;25000;0.9;10000;71.9726254617404;55.671585542935;0.7735105560728669;25000
QF104549;2023;Decade 13;Decade 32;WRSI Sorgho;jxmbyupsh1rv;Centre Nord;Sanmatenga;KAYA;;M;;12600;100000;0.7;100000;0.8;25000;0.9;10000;71.9726254617404;55.671585542935;0.7735105560728669;25000
QF104550;2023;Decade 13;Decade 32;WRSI Sorgho;jxmbyupsh1rv;Centre Nord;Sanmatenga;KAYA;;M;;12600;100000;0.7;100000;0.8;25000;0.9;10000;71.9726254617404;55.671585542935;0.7735105560728669;25000
QF104551;2023;Decade 13;Decade 32;WRSI Sorgho;jxmbyupsh1rv;Centre Nord;Sanmatenga;KAYA;;M;;12600;100000;0.7;100000;0.8;25000;0.9;10000;71.9726254617404;55.671585542935;0.7735105560728669;25000
QF104552;2023;Decade 13;Decade 32;WRSI Sorgho;jxmbyupsh1rv;Centre Nord;Sanmatenga;KAYA;;M;;12600;100000;0.7;100000;0.8;25000;0.9;10000;71.9726254617404;55.671585542935;0.7735105560728669;25000
QF104553;2023;Decade 13;Decade 32;WRSI Sorgho;jxmbyupsh1rv;Centre Nord;Sanmatenga;KAYA;;M;;12600;100000;0.7;100000;0.8;25000;0.9;10000;71.9726254617404;55.671585542935;0.7735105560728669;25000
QF104554;2023;Decade 13;Decade 32;WRSI Sorgho;jxmbyupsh1rv;Centre Nord;Sanmatenga;KAYA;;F;;12600;100000;0.7;100000;0.8;25000;0.9;10000;71.9726254617404;55.671585542935;0.7735105560728669;25000
QF104555;2023;Decade 13;Decade 32;WRSI Sorgho;jxmbyupsh1rv;Centre Nord;Sanmatenga;KAYA;;M;;12600;100000;0.7;100000;0.8;25000;0.9;10000;71.9726254617404;55.671585542935;0.7735105560728669;25000
QF104556;2023;Decade 13;Decade 32;WRSI Sorgho;jxmbyupsh1rv;Centre Nord;Sanmatenga;KAYA;;M;;12600;100000;0.7;100000;0.8;25000;0.9;10000;71.9726254617404;55.671585542935;0.7735105560728669;25000
QF104557;2023;Decade 13;Decade 32;WRSI Sorgho;jxmbyupsh1rv;Centre Nord;Sanmatenga;KAYA;;M;;12600;100000;0.7;100000;0.8;25000;0.9;10000;71.9726254617404;55.671585542935;0.7735105560728669;25000
QF104558;2023;Decade 13;Decade 32;WRSI Sorgho;jxmbyupsh1rv;Centre Nord;Sanmatenga;KAYA;;F;;12600;100000;0.7;100000;0.8;25000;0.9;10000;71.9726254617404;55.671585542935;0.7735105560728669;25000
QF104559;2023;Decade 13;Decade 32;WRSI Sorgho;jxmbyupsh1rv;Centre Nord;Sanmatenga;KAYA;;F;;12600;100000;0.7;100000;0.8;25000;0.9;10000;71.9726254617404;55.671585542935;0.7735105560728669;25000
QF104560;2023;Decade 13;Decade 32;WRSI Sorgho;jxmbyupsh1rv;Centre Nord;Sanmatenga;KAYA;;F;;12600;100000;0.7;100000;0.8;25000;0.9;10000;71.9726254617404;55.671585542935;0.7735105560728669;25000
QF104561;2023;Decade 13;Decade 32;WRSI Sorgho;jxmbyupsh1rv;Centre Nord;Sanmatenga;KAYA;;F;;12600;100000;0.7;100000;0.8;25000;0.9;10000;71.9726254617404;55.671585542935;0.7735105560728669;25000
QF104562;2023;Decade 13;Decade 32;WRSI Sorgho;jxmbyupsh1rv;Centre Nord;Sanmatenga;KAYA;;F;;12600;100000;0.7;100000;0.8;25000;0.9;10000;71.9726254617404;55.671585542935;0.7735105560728669;25000
QF104563;2023;Decade 13;Decade 32;WRSI Sorgho;jxmbyupsh1rv;Centre Nord;Sanmatenga;KAYA;;F;;12600;100000;0.7;100000;0.8;25000;0.9;10000;71.9726254617404;55.671585542935;0.7735105560728669;25000
QF104564;2023;Decade 13;Decade 32;WRSI Sorgho;jxmbyupsh1rv;Centre Nord;Sanmatenga;KAYA;;F;;12600;100000;0.7;100000;0.8;25000;0.9;10000;71.9726254617404;55.671585542935;0.7735105560728669;25000
QF104565;2023;Decade 13;Decade 32;WRSI Sorgho;jxmbyupsh1rv;Centre Nord;Sanmatenga;KAYA;;F;;12600;100000;0.7;100000;0.8;25000;0.9;10000;71.9726254617404;55.671585542935;0.7735105560728669;25000
QF104566;2023;Decade 13;Decade 32;WRSI Sorgho;jxmbyupsh1rv;Centre Nord;Sanmatenga;KAYA;;F;;12600;100000;0.7;100000;0.8;25000;0.9;10000;71.9726254617404;55.671585542935;0.7735105560728669;25000
QF104567;2023;Decade 13;Decade 32;WRSI Sorgho;jxmbyupsh1rv;Centre Nord;Sanmatenga;KAYA;;F;;12600;100000;0.7;100000;0.8;25000;0.9;10000;71.9726254617404;55.671585542935;0.7735105560728669;25000
QF104568;2023;Decade 13;Decade 32;WRSI Sorgho;jxmbyupsh1rv;Centre Nord;Sanmatenga;KAYA;;F;;12600;100000;0.7;100000;0.8;25000;0.9;10000;71.9726254617404;55.671585542935;0.7735105560728669;25000
QF104569;2023;Decade 13;Decade 32;WRSI Sorgho;jxmbyupsh1rv;Centre Nord;Sanmatenga;KAYA;;F;;12600;100000;0.7;100000;0.8;25000;0.9;10000;71.9726254617404;55.671585542935;0.7735105560728669;25000
QF104570;2023;Decade 13;Decade 32;WRSI Sorgho;jxmbyupsh1rv;Centre Nord;Sanmatenga;KAYA;;F;;12600;100000;0.7;100000;0.8;25000;0.9;10000;71.9726254617404;55.671585542935;0.7735105560728669;25000
QF104571;2023;Decade 13;Decade 32;WRSI Sorgho;jxmbyupsh1rv;Centre Nord;Sanmatenga;KAYA;;M;;12600;100000;0.7;100000;0.8;25000;0.9;10000;71.9726254617404;55.671585542935;0.7735105560728669;25000
QF104572;2023;Decade 13;Decade 32;WRSI Sorgho;jxmbyupsh1rv;Centre Nord;Sanmatenga;KAYA;;F;;12600;100000;0.7;100000;0.8;25000;0.9;10000;71.9726254617404;55.671585542935;0.7735105560728669;25000
QF104573;2023;Decade 13;Decade 32;WRSI Sorgho;jxmbyupsh1rv;Centre Nord;Sanmatenga;KAYA;;F;;12600;100000;0.7;100000;0.8;25000;0.9;10000;71.9726254617404;55.671585542935;0.7735105560728669;25000
QF104574;2023;Decade 13;Decade 32;WRSI Sorgho;jxmbyupsh1rv;Centre Nord;Sanmatenga;KAYA;;F;;12600;100000;0.7;100000;0.8;25000;0.9;10000;71.9726254617404;55.671585542935;0.7735105560728669;25000
QF104575;2023;Decade 13;Decade 32;WRSI Sorgho;jxmbyupsh1rv;Centre Nord;Sanmatenga;KAYA;;M;;12600;100000;0.7;100000;0.8;25000;0.9;10000;71.9726254617404;55.671585542935;0.7735105560728669;25000
QF104576;2023;Decade 13;Decade 32;WRSI Sorgho;jxmbyupsh1rv;Centre Nord;Sanmatenga;KAYA;;F;;12600;100000;0.7;100000;0.8;25000;0.9;10000;71.9726254617404;55.671585542935;0.7735105560728669;25000
QF104577;2023;Decade 13;Decade 32;WRSI Sorgho;jxmbyupsh1rv;Centre Nord;Sanmatenga;KAYA;;F;;12600;100000;0.7;100000;0.8;25000;0.9;10000;71.9726254617404;55.671585542935;0.7735105560728669;25000
QF104578;2023;Decade 13;Decade 32;WRSI Sorgho;jxmbyupsh1rv;Centre Nord;Sanmatenga;KAYA;;F;;12600;100000;0.7;100000;0.8;25000;0.9;10000;71.9726254617404;55.671585542935;0.7735105560728669;25000
QF104579;2023;Decade 13;Decade 32;WRSI Sorgho;jxmbyupsh1rv;Centre Nord;Sanmatenga;KAYA;;F;;12600;100000;0.7;100000;0.8;25000;0.9;10000;71.9726254617404;55.671585542935;0.7735105560728669;25000
QF104580;2023;Decade 13;Decade 32;WRSI Sorgho;jxmbyupsh1rv;Centre Nord;Sanmatenga;KAYA;;F;;12600;100000;0.7;100000;0.8;25000;0.9;10000;71.9726254617404;55.671585542935;0.7735105560728669;25000
QF104581;2023;Decade 13;Decade 32;WRSI Sorgho;jxmbyupsh1rv;Centre Nord;Sanmatenga;KAYA;;F;;12600;100000;0.7;100000;0.8;25000;0.9;10000;71.9726254617404;55.671585542935;0.7735105560728669;25000
QF104582;2023;Decade 13;Decade 32;WRSI Sorgho;jxmbyupsh1rv;Centre Nord;Sanmatenga;KAYA;;F;;12600;100000;0.7;100000;0.8;25000;0.9;10000;71.9726254617404;55.671585542935;0.7735105560728669;25000
QF104583;2023;Decade 13;Decade 32;WRSI Sorgho;DY4nWRvFhejq;Centre Nord;Sanmatenga;KAYA;;F;;12600;100000;0.7;100000;0.8;25000;0.9;10000;71.9726254617404;55.671585542935;0.7735105560728669;25000
QF104584;2023;Decade 13;Decade 32;WRSI Sorgho;DY4nWRvFhejq;Centre Nord;Sanmatenga;KAYA;;F;;12600;100000;0.7;100000;0.8;25000;0.9;10000;71.9726254617404;55.671585542935;0.7735105560728669;25000
QF104585;2023;Decade 13;Decade 32;WRSI Sorgho;DY4nWRvFhejq;Centre Nord;Sanmatenga;KAYA;;F;;12600;100000;0.7;100000;0.8;25000;0.9;10000;71.9726254617404;55.671585542935;0.7735105560728669;25000
QF104586;2023;Decade 13;Decade 32;WRSI Sorgho;DY4nWRvFhejq;Centre Nord;Sanmatenga;KAYA;;F;;12600;100000;0.7;100000;0.8;25000;0.9;10000;71.9726254617404;55.671585542935;0.7735105560728669;25000
QF104587;2023;Decade 13;Decade 32;WRSI Sorgho;DY4nWRvFhejq;Centre Nord;Sanmatenga;KAYA;;F;;12600;100000;0.7;100000;0.8;25000;0.9;10000;71.9726254617404;55.671585542935;0.7735105560728669;25000
QF104588;2023;Decade 13;Decade 32;WRSI Sorgho;DY4nWRvFhejq;Centre Nord;Sanmatenga;KAYA;;F;;12600;100000;0.7;100000;0.8;25000;0.9;10000;71.9726254617404;55.671585542935;0.7735105560728669;25000
QF104589;2023;Decade 13;Decade 32;WRSI Sorgho;DY4nWRvFhejq;Centre Nord;Sanmatenga;KAYA;;F;;12600;100000;0.7;100000;0.8;25000;0.9;10000;71.9726254617404;55.671585542935;0.7735105560728669;25000
QF104590;2023;Decade 13;Decade 32;WRSI Sorgho;DY4nWRvFhejq;Centre Nord;Sanmatenga;KAYA;;F;;12600;100000;0.7;100000;0.8;25000;0.9;10000;71.9726254617404;55.671585542935;0.7735105560728669;25000
QF104591;2023;Decade 13;Decade 32;WRSI Sorgho;DY4nWRvFhejq;Centre Nord;Sanmatenga;KAYA;;F;;12600;100000;0.7;100000;0.8;25000;0.9;10000;71.9726254617404;55.671585542935;0.7735105560728669;25000
QF104592;2023;Decade 13;Decade 32;WRSI Sorgho;DY4nWRvFhejq;Centre Nord;Sanmatenga;KAYA;;F;;12600;100000;0.7;100000;0.8;25000;0.9;10000;71.9726254617404;55.671585542935;0.7735105560728669;25000
QF104593;2023;Decade 13;Decade 32;WRSI Sorgho;DY4nWRvFhejq;Centre Nord;Sanmatenga;KAYA;;F;;12600;100000;0.7;100000;0.8;25000;0.9;10000;71.9726254617404;55.671585542935;0.7735105560728669;25000
QF104594;2023;Decade 13;Decade 32;WRSI Sorgho;DY4nWRvFhejq;Centre Nord;Sanmatenga;KAYA;;M;;12600;100000;0.7;100000;0.8;25000;0.9;10000;71.9726254617404;55.671585542935;0.7735105560728669;25000
QF104595;2023;Decade 13;Decade 32;WRSI Sorgho;DY4nWRvFhejq;Centre Nord;Sanmatenga;KAYA;;M;;12600;100000;0.7;100000;0.8;25000;0.9;10000;71.9726254617404;55.671585542935;0.7735105560728669;25000
QF104596;2023;Decade 13;Decade 32;WRSI Sorgho;DY4nWRvFhejq;Centre Nord;Sanmatenga;KAYA;;F;;12600;100000;0.7;100000;0.8;25000;0.9;10000;71.9726254617404;55.671585542935;0.7735105560728669;25000
QF104597;2023;Decade 13;Decade 32;WRSI Sorgho;DY4nWRvFhejq;Centre Nord;Sanmatenga;KAYA;;M;;12600;100000;0.7;100000;0.8;25000;0.9;10000;71.9726254617404;55.671585542935;0.7735105560728669;25000
QF104598;2023;Decade 13;Decade 32;WRSI Sorgho;DY4nWRvFhejq;Centre Nord;Sanmatenga;KAYA;;F;;12600;100000;0.7;100000;0.8;25000;0.9;10000;71.9726254617404;55.671585542935;0.7735105560728669;25000
QF104599;2023;Decade 13;Decade 32;WRSI Sorgho;DY4nWRvFhejq;Centre Nord;Sanmatenga;KAYA;;F;;12600;100000;0.7;100000;0.8;25000;0.9;10000;71.9726254617404;55.671585542935;0.7735105560728669;25000
QF104600;2023;Decade 13;Decade 32;WRSI Sorgho;DY4nWRvFhejq;Centre Nord;Sanmatenga;KAYA;;F;;12600;100000;0.7;100000;0.8;25000;0.9;10000;71.9726254617404;55.671585542935;0.7735105560728669;25000
QF104601;2023;Decade 13;Decade 32;WRSI Sorgho;DY4nWRvFhejq;Centre Nord;Sanmatenga;KAYA;;F;;12600;100000;0.7;100000;0.8;25000;0.9;10000;71.9726254617404;55.671585542935;0.7735105560728669;25000
QF104602;2023;Decade 13;Decade 32;WRSI Sorgho;DY4nWRvFhejq;Centre Nord;Sanmatenga;KAYA;;M;;12600;100000;0.7;100000;0.8;25000;0.9;10000;71.9726254617404;55.671585542935;0.7735105560728669;25000
QF104603;2023;Decade 13;Decade 32;WRSI Sorgho;DY4nWRvFhejq;Centre Nord;Sanmatenga;KAYA;;M;;12600;100000;0.7;100000;0.8;25000;0.9;10000;71.9726254617404;55.671585542935;0.7735105560728669;25000
QF104604;2023;Decade 13;Decade 32;WRSI Sorgho;DY4nWRvFhejq;Centre Nord;Sanmatenga;KAYA;;F;;12600;100000;0.7;100000;0.8;25000;0.9;10000;71.9726254617404;55.671585542935;0.7735105560728669;25000
QF104605;2023;Decade 13;Decade 32;WRSI Sorgho;DY4nWRvFhejq;Centre Nord;Sanmatenga;KAYA;;F;;12600;100000;0.7;100000;0.8;25000;0.9;10000;71.9726254617404;55.671585542935;0.7735105560728669;25000
QF104606;2023;Decade 13;Decade 32;WRSI Sorgho;DY4nWRvFhejq;Centre Nord;Sanmatenga;KAYA;;F;;12600;100000;0.7;100000;0.8;25000;0.9;10000;71.9726254617404;55.671585542935;0.7735105560728669;25000
QF104607;2023;Decade 13;Decade 32;WRSI Sorgho;DY4nWRvFhejq;Centre Nord;Sanmatenga;KAYA;;F;;12600;100000;0.7;100000;0.8;25000;0.9;10000;71.9726254617404;55.671585542935;0.7735105560728669;25000
QF104608;2023;Decade 13;Decade 32;WRSI Sorgho;DY4nWRvFhejq;Centre Nord;Sanmatenga;KAYA;;F;;12600;100000;0.7;100000;0.8;25000;0.9;10000;71.9726254617404;55.671585542935;0.7735105560728669;25000
QF104609;2023;Decade 13;Decade 32;WRSI Sorgho;DY4nWRvFhejq;Centre Nord;Sanmatenga;KAYA;;F;;12600;100000;0.7;100000;0.8;25000;0.9;10000;71.9726254617404;55.671585542935;0.7735105560728669;25000
QF104610;2023;Decade 13;Decade 32;WRSI Sorgho;DY4nWRvFhejq;Centre Nord;Sanmatenga;KAYA;;M;;12600;100000;0.7;100000;0.8;25000;0.9;10000;71.9726254617404;55.671585542935;0.7735105560728669;25000
QF104611;2023;Decade 13;Decade 32;WRSI Sorgho;DY4nWRvFhejq;Centre Nord;Sanmatenga;KAYA;;M;;12600;100000;0.7;100000;0.8;25000;0.9;10000;71.9726254617404;55.671585542935;0.7735105560728669;25000
QF104612;2023;Decade 13;Decade 32;WRSI Sorgho;DY4nWRvFhejq;Centre Nord;Sanmatenga;KAYA;;F;;12600;100000;0.7;100000;0.8;25000;0.9;10000;71.9726254617404;55.671585542935;0.7735105560728669;25000
QF104613;2023;Decade 13;Decade 32;WRSI Sorgho;DY4nWRvFhejq;Centre Nord;Sanmatenga;KAYA;;M;;12600;100000;0.7;100000;0.8;25000;0.9;10000;71.9726254617404;55.671585542935;0.7735105560728669;25000
QF104614;2023;Decade 13;Decade 32;WRSI Sorgho;DY4nWRvFhejq;Centre Nord;Sanmatenga;KAYA;;M;;12600;100000;0.7;100000;0.8;25000;0.9;10000;71.9726254617404;55.671585542935;0.7735105560728669;25000
QF104615;2023;Decade 13;Decade 32;WRSI Sorgho;DY4nWRvFhejq;Centre Nord;Sanmatenga;KAYA;;M;;12600;100000;0.7;100000;0.8;25000;0.9;10000;71.9726254617404;55.671585542935;0.7735105560728669;25000
